Model,Epsilon,FairPercent,NonFairPercent,UnknownPercent,TotalTime,AvgTime
GC-1.onnx,0.001000,74.000000,26.000000,0.000000,8.966733,0.089667
GC-2.onnx,0.001000,78.000000,22.000000,0.000000,0.952576,0.009526
GC-3.onnx,0.001000,75.000000,25.000000,0.000000,0.642436,0.006424
GC-4.onnx,0.001000,69.000000,31.000000,0.000000,0.681715,0.006817
GC-5.onnx,0.001000,69.000000,31.000000,0.000000,1.281492,0.012815
